id,siglaPartido,siglaUf,idLegislatura,sexo
139268,PFL,CE,48,M
74424,PFL,PE,48,M
139267,PSDB,RO,48,M
133981,PL*,MG,48,M
73540,PT,SP,48,M
139266,PMDB,GO,48,M
139265,PDT,AM,48,M
133861,PTB,MS,48,M
139264,PTB,SP,48,M
133867,PMDB,AM,48,M
139263,PMDB,MG,48,M
74250,PSDB,AL,48,M
133976,PMDB,PE,48,M
74203,PMDB,MA,48,M
73462,PRN,PR,48,M
139262,PSDB,SP,48,M
74851,PDT,RJ,48,M
139261,PFL,SP,48,M
1520,PMDB,MT,48,M
139260,PMDB,BA,48,M
133854,PSDB,RS,48,M
139259,PMDB,BA,48,M
139258,PMDB,RJ,48,M
139257,PDT,BA,48,M
132143,PMDB,RJ,48,M
1540,PDT,RJ,48,M
139256,PDS,PA,48,M
74551,PDC,BA,48,M
133974,PL*,ES,48,M
73710,PFL,MT,48,M
73658,PFL,DF,48,M
133857,PTB,MT,48,M
139255,PTB,MA,48,M
74477,PT,PE,48,M
139254,PTB,SP,48,M
139253,PMDB,SP,48,M
133969,PT,MG,48,M
73664,PMDB,GO,48,M
74182,PMDB,AC,48,M
139252,PFL,SE,48,M
74781,PSB,SP,48,M
133863,PFL,RS,48,M
139251,PDC,PB,48,M
139250,PDT,SP,48,M
74131,PMDB,BA,48,M
133980,PFL,BA,48,M
139249,PMDB,PB,48,M
139248,PMDB,BA,48,M
133862,PFL,PI,48,M
139247,PFL,PI,48,M
139246,PFL,RN,48,M
74201,PSDB,MA,48,M
139245,PTB,SP,48,M
1528,PJ,RJ,48,M
139244,PFL,GO,48,M
74547,PFL,BA,48,M
74546,PDC,BA,48,M
139243,PFL,PR,48,M
139242,PMDB,SC,48,M
74008,PMDB,RS,48,M
139241,PMDB,RS,48,M
139240,PMDB,MS,48,M
139239,PMDB,GO,48,M
74664,PRS,MG,48,M
139238,PMDB,RN,48,M
1521,PFL,CE,48,M
139237,PMDB,RS,48,M
74421,PFL,PE,48,M
133853,PMDB,RS,48,M
74663,PDS,MG,48,M
74325,PFL,RN,48,M
74662,PFL,MG,48,M
139236,PFL,PE,48,M
139235,PFL,MG,48,M
73708,PMDB,RS,48,M
139234,PSDB,RS,48,M
97707,PMDB,PI,48,M
74324,PMDB,RN,48,M
139233,PDS,SC,48,M
73530,PMDB,SP,48,M
139232,PMDB,ES,48,M
139231,PMDB,PR,48,M
74583,PRN,MG,48,M
86494,PMDB,CE,48,M
68676,PDT,MA,48,M
74545,PCdoB,BA,48,M
139230,PMDB,PE,48,M
139229,PMDB,RJ,48,M
139228,PT,SP,48,M
74419,PMDB,PE,48,M
133842,PFL,PE,48,M
139227,PFL,PR,48,M
139226,PMDB,MG,48,M
139225,PDC,CE,48,M
1529,PMDB,SE,48,M
74076,PDS,PA,48,M
139224,PMDB,SP,48,M
139223,PDS,PE,48,M
139222,PFL,DF,48,M
139221,PMDB,AC,48,M
139220,PSDB,DF,48,M
139219,PSC,AL,48,M
65480,PSDB,SP,48,M
139218,PFL,AP,48,M
1505,PMDB,SC,48,M
139217,PMDB,GO,48,M
74659,PMDB,MG,48,M
1512,PMDB,MG,48,M
133979,PMDB,BA,48,M
133964,PTB,SP,48,M
1537,PFL,MS,48,M
139216,PMDB,PA,48,M
139215,PFL,CE,48,M
139214,PDT,MA,48,M
74189,PMDB,TO,48,M
139213,PMDB,RO,48,M
139212,PMDB,SP,48,M
1517,PSB,PB,48,M
139211,PMDB,BA,48,M
139210,PSDB,SC,48,M
139209,PMDB,CE,48,M
74844,PFL,RJ,48,M
133783,PDS,AC,48,M
139208,PMDB,SP,48,M
74199,PDC,MA,48,M
139207,PTR,DF,48,M
139206,PFL,BA,48,M
133991,PMDB,SP,48,M
139205,PMDB,BA,48,M
139204,PDT,RS,48,M
133873,PT,SP,48,M
65475,PRN,RN,48,M
74223,PRN,RJ,48,M
139203,PDS,CE,48,M
74293,PSDB,CE,48,M
139202,PMDB,PA,48,M
139201,PCB**,BA,48,M
74418,PDT,PE,48,M
74543,PMDB,BA,48,M
139200,PMDB,SP,48,M
139199,PMDB,GO,48,M
133841,PMDB,PE,48,M
1518,PFL,SC,48,M
133970,PTB,RJ,48,M
74314,PDS,PI,48,M
139198,PMDB,SP,48,M
133872,PRN,SP,48,M
139197,PMDB,PA,48,M
139196,PTB,SP,48,M
1507,PMDB,MS,48,M
65472,PTB,RJ,48,M
73449,PSDB,SP,48,M
133865,PFL,AM,48,M
139195,PST*,CE,48,M
74100,sem partido,RO,48,M
133858,PFL,PB,48,M
133973,PRN,MA,48,M
139193,PSDB,PR,48,M
133840,PFL,CE,48,M
1511,PFL,SC,48,M
65468,PTB,PR,48,M
73729,sem partido,SP,48,M
1533,PMDB,RJ,48,M
139192,PFL,RS,48,M
74064,PFL,AP,48,M
74540,PFL,BA,48,M
139191,PFL,MA,48,M
139190,PFL,MA,48,M
133844,PMDB,PA,48,M
74656,PSDB,MG,48,M
139189,PMDB,PE,48,M
133972,PDC,TO,48,M
133911,PMDB,SC,48,M
73448,PT,SP,48,M
139188,PCdoB,AL,48,M
73827,PSDB,TO,48,M
139187,PCdoB,RJ,48,M
139186,PFL,PB,48,M
133851,PMDB,PB,48,M
139185,PL*,MA,48,M
133983,PDT,RJ,48,M
1539,PDT,RJ,48,M
139184,PMDB,SP,48,M
74539,PSB,BA,48,M
133993,PMDB,PA,48,M
133856,PMDB,SE,48,M
139182,PFL,PA,48,M
139181,PFL,PR,48,M
139180,PMDB,RJ,48,M
133989,PMDB,GO,48,M
73445,PDS,SP,48,M
139179,PMDB,SP,48,M
74196,PDS,MA,48,M
139178,PRN,RJ,48,M
139177,PDS,RS,48,M
139176,PMDB,PR,48,M
139175,PMDB,MG,48,M
73443,PDS,SP,48,M
74016,PFL,MA,48,M
132144,PMDB,RJ,48,M
74527,PRN,SE,48,M
139173,PFL,SC,48,M
133995,PMDB,MA,48,M
133847,PFL,MG,48,M
139172,PST*,MG,48,M
139171,PMDB,CE,48,M
139170,PMDB,RO,48,M
139169,PFL,RR,48,M
133987,PDT,RJ,48,M
133907,PSD*,CE,48,M
139168,PMDB,BA,48,M
133971,PSB,MG,48,M
74406,PMDB,PB,48,M
139167,PTB,AM,48,M
133906,PDS,CE,48,M
139166,PMDB,PA,48,M
133916,PMDB,BA,48,M
74652,PSDB,MG,48,M
139165,PSDB,MG,48,M
73890,PDT,RS,48,M
73702,PMDB,CE,48,M
139164,PDT,RJ,48,M
133910,PTB,SP,48,M
74246,PSDB,RJ,48,M
139163,PSDB,SP,48,M
133961,PDT,RJ,48,M
74525,PMDB,SE,48,M
139162,PMDB,PR,48,M
74650,PDS,MG,48,M
133846,PDT,RJ,48,M
139161,PMDB,CE,48,M
139159,S.PART.,AM,48,M
74535,PFL,BA,48,M
139158,PTB,PA,48,M
73767,PRN,PR,48,M
73655,PCB**,DF,48,M
74459,PFL,PI,48,M
66476,PTR,RO,48,M
74222,PMDB,PA,48,M
74113,PDS,TO,48,M
73503,PSDB,RJ,48,M
1531,S.PART.,PE,48,M
139157,PDS,SC,48,M
74833,PFL,RJ,48,M
139156,PDS,SP,48,M
139155,PFL,RS,48,M
139154,PMDB,PA,48,M
139153,PMDB,RO,48,M
73434,PRN,SP,48,M
1525,PSC,SP,48,M
73766,PFL,PR,48,M
139152,PDS,SP,48,M
139151,PSDB,SP,48,M
139150,PMDB,PB,48,M
1522,PT,RS,48,M
139149,PMDB,MA,48,M
74332,PFL,AL,48,M
133868,PMDB,GO,48,M
73584,PSDB,SP,48,M
139148,PMDB,SE,48,M
73468,PDS,SC,48,M
139147,PMDB,RN,48,M
65988,PMDB,RS,48,M
139146,PT,MT,48,M
139145,PMDB,AM,48,M
139144,PFL,AP,48,M
133978,PFL,BA,48,M
139142,PMDB,PA,48,M
139141,PDS,AC,48,M
133852,PDT,RS,48,M
74832,PDS,RJ,48,M
1519,PFL,TO,48,M
139140,PFL,MG,48,M
74831,PL*,RJ,48,M
139139,PMDB,MG,48,M
139138,PMDB,PB,48,M
139137,PMDB,RJ,48,M
139136,PFL,PA,48,M
133988,PMDB,MG,48,M
133875,PMDB,SC,48,M
139135,PFL,AC,48,M
73662,PCdoB,GO,48,M
139134,PMDB,RS,48,M
1524,PFL,RR,48,M
139133,PFL,PR,48,M
74018,PDC,MA,48,M
74440,PFL,AL,48,M
139132,PMDB,PR,48,M
139131,PFL,RJ,48,M
133990,PMDB,SP,48,M
139130,PFL,PR,48,M
139129,PFL,SP,48,M
139128,PMDB,PB,48,M
1514,PL*,BA,48,M
139127,PL*,SP,48,M
74646,PSDB,MG,48,M
74244,PDS,CE,48,M
73887,PDS,RS,48,M
73996,PSDB,RS,48,M
139126,PFL,RJ,48,M
73426,PRP,SP,48,M
139125,PSB,PA,48,M
74328,PFL,PB,48,M
139124,PMDB,SE,48,M
1516,PMDB,MS,48,M
139348,PFL,RO,47,F
132028,PMDB,ES,47,F
1784,PDS,PA,47,F
1712,PMDB,MG,47,F
1590,PTB,SP,47,F
133915,PT,SP,47,F
139174,PMDB,PE,47,F
139160,PMDB,SP,47,F
132110,PDS,GO,47,M
132109,PMDB,MG,47,M
132107,PMDB,ES,47,M
132108,PDS,BA,47,M
132106,PDS,RJ,47,M
132105,PDS,AC,47,M
132102,PDS,RN,47,M
132104,PDT,RJ,47,M
132103,PDS,SE,47,M
139385,PMDB,SC,47,M
132066,PMDB,PI,47,M
132101,PMDB,PR,47,M
65551,PMDB,MA,47,M
132100,PDS,AM,47,M
132141,PDS,MA,47,M
139381,PMDB,BA,47,M
139379,PDS,RN,47,M
132099,PDS,SC,47,M
139377,PDS,MA,47,M
133855,PDS,RS,47,M
132097,PMDB,PA,47,M
132098,PDS,SP,47,M
132096,PDS,MG,47,M
139374,PSC,BA,47,M
132095,PMDB,PR,47,M
132094,PDS,MT,47,M
133850,PMDB,SP,47,M
132093,PDS,MS,47,M
132092,PDS,AM,47,M
132091,PMDB,GO,47,M
133843,PMDB,SP,47,M
3141,PMDB,CE,47,M
139370,PMDB,SP,47,M
74827,PDS,ES,47,M
132090,PFL,PE,47,M
73989,PDS,RS,47,M
132088,PDS,PB,47,M
131990,PDS,PI,47,M
73488,PMDB,RS,47,M
139368,PDS,ES,47,M
133966,PTB,SP,47,M
139366,PDC,GO,47,M
73424,PFL,RJ,47,M
74766,PMDB,MG,47,M
132087,PMDB,RS,47,M
132086,PDS,CE,47,M
132138,PMDB,PE,47,M
139364,PMDB,AL,47,M
132085,PDT,RJ,47,M
133905,PMDB,DF,47,M
132137,PMDB,MS,47,M
131958,PMDB,SE,47,M
132136,PMDB,PR,47,M
132082,PDT,RJ,47,M
132081,PDS,PA,47,M
132080,PDT,RJ,47,M
73763,PFL,MS,47,M
132120,PFL,SC,47,M
74210,PFL,MA,47,M
131911,PDS,RJ,47,M
73467,PFL,PR,47,M
139363,PMDB,PR,47,M
139362,PMDB,SP,47,M
131994,PDS,SP,47,M
131856,PDS,SP,47,M
131993,PMDB,AC,47,M
132079,PMDB,SP,47,M
131962,PDS,BA,47,M
132078,PDS,RS,47,M
139359,PMDB,MS,47,M
73422,PDS,RJ,47,M
132077,PMDB,MG,47,M
139356,PMDB,MS,47,M
131846,PMDB,RS,47,M
132076,PDS,MG,47,M
132075,PMDB,MG,47,M
132074,PDS,MG,47,M
131992,PMDB,PA,47,M
132073,PDS,BA,47,M
133992,PMDB,SP,47,M
73420,PTB,RJ,47,M
73805,PCB**,PE,47,M
132072,PTB,SP,47,M
74557,PDS,PE,47,M
73475,PMDB,SC,47,M
73787,PMDB,PR,47,M
132069,PDS,SP,47,M
132070,PMDB,PR,47,M
139347,PMDB,PR,47,M
132071,PMDB,MG,47,M
139346,PMDB,AL,47,M
73786,PDS,PR,47,M
132065,PMDB,BA,47,M
132062,PMDB,PB,47,M
139345,PMDB,BA,47,M
132068,PDS,MG,47,M
74757,PMDB,MG,47,M
132067,PMDB,AM,47,M
139344,PMDB,SP,47,M
132063,PMDB,SP,47,M
74638,PDS,BA,47,M
65505,PDS,RS,47,M
1536,PMDB,MS,47,M
139342,PT,SP,47,M
74589,PMDB,MG,47,M
132057,PMDB,PR,47,M
74207,PMDB,MA,47,M
132058,PDS,RS,47,M
74431,PDS,PE,47,M
132060,PDS,SC,47,M
139340,PFL,ES,47,M
139339,PMDB,SP,47,M
132118,PDS,PB,47,M
132055,PMDB,MT,47,M
139334,PMDB,RS,47,M
132052,PDS,SC,47,M
132053,PMDB,PR,47,M
132056,PDS,SP,47,M
74239,PDS,CE,47,M
132054,PDS,AP,47,M
132119,PFL,PB,47,M
139331,PMDB,GO,47,M
133923,PDS,MG,47,M
74302,PMDB,CE,47,M
131956,PMDB,SP,47,M
132006,PDS,MG,47,M
1506,PMDB,PR,47,M
1503,PMDB,PE,47,M
132049,PDT,RS,47,M
132051,PMDB,MG,47,M
133955,PDS,PA,47,M
74430,PDS,PE,47,M
132048,PDS,CE,47,M
74117,PFL,RJ,47,M
132117,PDS,AL,47,M
139326,PFL,MG,47,M
132047,PDS,PR,47,M
133909,PFL,CE,47,M
132046,PMDB,RO,47,M
132045,PMDB,GO,47,M
132044,PDS,RS,47,M
131955,PMDB,PR,47,M
132043,PMDB,RO,47,M
132135,PMDB,SC,47,M
132042,PDS,PR,47,M
132041,PMDB,PB,47,M
132040,PMDB,SP,47,M
132039,PDS,MG,47,M
139322,sem partido,ES,47,M
132142,PDS,AC,47,M
132038,PDS,PR,47,M
132037,PDT,RS,47,M
74429,PMDB,PE,47,M
131919,PDS,BA,47,M
132121,PFL,SC,47,M
65519,PMDB,PR,47,M
132134,PMDB,SC,47,M
133882,PDS,SC,47,M
73906,PDS,RS,47,M
132035,PTB,SP,47,M
132036,PDS,AL,47,M
139316,PDS,ES,47,M
132084,PDS,MG,47,M
132033,PDS,SP,47,M
132032,PDS,MA,47,M
132031,PDT,RS,47,M
132030,PMDB,RO,47,M
139313,PFL,RR,47,M
139312,PMDB,CE,47,M
132029,PTB,SP,47,M
139308,PMDB,MG,47,M
132027,PMDB,MT,47,M
132089,PDS,PI,47,M
65511,PMDB,PE,47,M
131954,PTB,SP,47,M
133965,PTB,SP,47,M
139306,PMDB,MG,47,M
74673,PMDB,ES,47,M
133908,PMDB,CE,47,M
65904,PMDB,PE,47,M
1501,PMDB,PR,47,M
74748,PFL,MG,47,M
139301,PMDB,PR,47,M
73903,PDT,RS,47,M
1500,PMDB,BA,47,M
132026,PDT,RJ,47,M
132025,PMDB,SP,47,M
131989,PMDB,AM,47,M
74747,PMDB,MG,47,M
132024,PMDB,SP,47,M
133963,PFL,MG,47,M
74745,PMDB,MG,47,M
131987,PMDB,SP,47,M
132022,PMDB,SP,47,M
132023,PMDB,RJ,47,M
131986,PMDB,MT,47,M
139295,PMDB,RJ,47,M
132021,PMDB,RJ,47,M
132020,PDS,CE,47,M
131835,PMDB,SP,47,M
139293,PMDB,BA,47,M
65459,PMDB,CE,47,M
132059,PMDB,PE,47,M
133994,PMDB,PA,47,M
132017,PFL,BA,47,M
132018,PDS,CE,47,M
132016,PMDB,SC,47,M
132019,PMDB,MG,47,M
132015,PMDB,AL,47,M
73547,PFL,SP,47,M
74204,PDS,MA,47,M
131985,PDS,MG,47,M
132014,PDS,MT,47,M
131960,PMDB,RJ,47,M
132008,PMDB,MG,47,M
139290,PMDB,MG,47,M
73878,PMDB,SC,47,M
131983,PMDB,MG,47,M
132013,PT,MG,47,M
132010,PMDB,ES,47,M
131982,PMDB,MG,47,M
132009,PDS,PR,47,M
132007,PDS,PI,47,M
139286,PDS,CE,47,M
131953,PFL,RO,47,M
139284,PDS,MS,47,M
74555,PDS,BA,47,M
132005,PDS,CE,47,M
74743,PMDB,MG,47,M
132004,PMDB,RJ,47,M
132003,PDS,RO,47,M
132002,PDS,RJ,47,M
132001,PMDB,PR,47,M
139283,PMDB,RS,47,M
132000,PDS,RJ,47,M
74570,PDS,BA,47,M
132115,PDS,PB,47,M
132145,PDS,RR,47,M
139281,PMDB,RS,47,M
131952,PMDB,GO,47,M
131997,PMDB,MG,47,M
131996,PDS,AM,47,M
131995,PFL,PE,47,M
133962,PMDB,MG,47,M
74520,PDS,AL,47,M
139273,PMDB,PR,47,M
131991,PDS,MA,47,M
133782,PFL,BA,47,M
133977,PDS,PE,47,M
139271,PMDB,MG,47,M
74425,PDS,PE,47,M
139270,PMDB,AC,47,M
74854,PDT,RJ,47,M
131988,PMDB,MG,47,M
133975,PMDB,PB,47,M
131984,PFL,MG,47,M
133914,PDS,PI,47,M
74125,PDS,BA,47,M
131980,PDS,AM,47,M
74424,PDS,PE,47,M
73540,PT,SP,47,M
131976,PDT,RJ,47,M
139266,PMDB,GO,47,M
131966,PMDB,RS,47,M
139265,PDS,AM,47,M
131974,PT,RJ,47,M
131973,PMDB,RJ,47,M
133976,PMDB,PE,47,M
131971,PMDB,SE,47,M
73462,PMDB,PR,47,M
131970,PFL,ES,47,M
131972,PDS,MG,47,M
139261,PFL,SP,47,M
133936,PDS,MA,47,M
131968,PMDB,MG,47,M
1520,PMDB,MT,47,M
139260,PMDB,BA,47,M
131965,PMDB,MG,47,M
133854,PMDB,RS,47,M
139259,PMDB,BA,47,M
139258,PMDB,RJ,47,M
132133,PMDB,MG,47,M
1540,PMDB,RJ,47,M
131964,PMDB,MG,47,M
139256,PDS,PA,47,M
131963,PDS,PI,47,M
73710,PDS,MT,47,M
131961,PMDB,GO,47,M
131957,PDS,MA,47,M
131959,PDS,SC,47,M
131949,PMDB,PA,47,M
74781,PMDB,SP,47,M
132126,PMDB,MG,47,M
131951,PMDB,RS,47,M
74128,PDS,RN,47,M
133881,PMDB,RR,47,M
132132,PMDB,GO,47,M
139250,PMDB,SP,47,M
131950,PDS,PE,47,M
131947,PMDB,SP,47,M
132116,PDS,PA,47,M
133980,PDS,BA,47,M
74202,PDS,MA,47,M
131946,PMDB,PB,47,M
131945,PFL,PB,47,M
131944,PDT,RJ,47,M
131978,PDT,RJ,47,M
139246,PFL,RN,47,M
74201,PFL,MA,47,M
131943,PMDB,PE,47,M
131942,PDS,MG,47,M
74546,PDS,BA,47,M
131941,PDS,GO,47,M
131882,PDT,RJ,47,M
77701,PMDB,SE,47,M
139242,PMDB,SC,47,M
132114,PL*,MT,47,M
139239,PMDB,GO,47,M
131940,PFL,PR,47,M
74664,PMDB,MG,47,M
131939,PMDB,SP,47,M
131938,PDS,RS,47,M
131917,PMDB,PR,47,M
131937,PMDB,GO,47,M
1521,PMDB,CE,47,M
131936,PMDB,GO,47,M
139237,PMDB,RS,47,M
74421,PFL,PE,47,M
133853,PMDB,RS,47,M
131935,PDS,GO,47,M
74325,PDS,RN,47,M
74662,PFL,MG,47,M
131979,PDS,RS,47,M
131934,PMDB,SP,47,M
131933,PDS,BA,47,M
139235,PFL,MG,47,M
139234,PMDB,RS,47,M
131932,PMDB,PE,47,M
131931,PSC,SP,47,M
97707,PMDB,PI,47,M
74324,PMDB,RN,47,M
139232,PMDB,ES,47,M
139231,PMDB,PR,47,M
131930,PDS,SE,47,M
131929,PDS,BA,47,M
131927,PMDB,RS,47,M
131928,PMDB,MS,47,M
86494,PDS,CE,47,M
74545,PMDB,BA,47,M
131926,PDS,RJ,47,M
139229,PMDB,RJ,47,M
131925,PDS,RS,47,M
132140,PDS,BA,47,M
132012,PFL,PE,47,M
132064,PFL,CE,47,M
132061,PDS,SP,47,M
131977,PDS,SE,47,M
131923,PMDB,MT,47,M
74076,PDS,PA,47,M
131922,PDS,MG,47,M
139223,PDS,PE,47,M
139221,PMDB,AC,47,M
139219,PMDB,AL,47,M
139218,PDS,AP,47,M
139217,PDS,GO,47,M
133979,PMDB,BA,47,M
133964,PTB,SP,47,M
139215,PFL,CE,47,M
131921,PMDB,MG,47,M
131975,PMDB,SP,47,M
131843,PDS,PI,47,M
131918,PFL,RJ,47,M
139213,PMDB,RO,47,M
131920,PMDB,SE,47,M
139211,PMDB,BA,47,M
132131,PDS,RO,47,M
139208,PMDB,SP,47,M
139206,PDS,BA,47,M
133991,PMDB,SP,47,M
139205,PDS,BA,47,M
139204,PDT,RS,47,M
139203,PDS,CE,47,M
131914,PMDB,SP,47,M
131981,PDS,RJ,47,M
132011,PDS,SP,47,M
132112,PFL,SC,47,M
139201,PCB**,BA,47,M
131913,PFL,BA,47,M
74418,PMDB,PE,47,M
74543,PMDB,BA,47,M
139199,PMDB,GO,47,M
132129,PDS,AL,47,M
132130,PTB,RJ,47,M
1518,PDS,SC,47,M
74542,PDS,BA,47,M
139198,PMDB,SP,47,M
139196,PTB,SP,47,M
131912,PDS,PR,47,M
131910,PDS,CE,47,M
131909,PDS,SC,47,M
133973,PDS,MA,47,M
139193,PMDB,PR,47,M
131916,PDS,BA,47,M
131908,PDS,SP,47,M
131907,PMDB,SC,47,M
131906,PDS,PB,47,M
132111,PMDB,RS,47,M
74540,PDS,BA,47,M
131905,PMDB,MA,47,M
131904,PDS,SC,47,M
139191,sem partido,MA,47,M
131903,PFL,SC,47,M
77656,sem partido,PR,47,M
131899,PMDB,RJ,47,M
131901,PMDB,MG,47,M
131900,PDS,MG,47,M
131902,PDS,RS,47,M
131898,PMDB,BA,47,M
139189,sem partido,PE,47,M
132128,PT,SP,47,M
131897,PDS,RJ,47,M
131896,PTB,RJ,47,M
139186,sem partido,PB,47,M
131895,PDS,MA,47,M
131894,PFL,MS,47,M
139184,sem partido,SP,47,M
74539,PMDB,BA,47,M
133993,PMDB,PA,47,M
132127,PMDB,AL,47,M
131893,PT,SP,47,M
131892,PFL,BA,47,M
131891,PMDB,SC,47,M
139182,sem partido,PA,47,M
133885,PFL,SP,47,M
131890,PMDB,MG,47,M
131889,PMDB,PR,47,M
139180,sem partido,RJ,47,M
131888,PDS,MG,47,M
131887,PDT,RJ,47,M
139179,sem partido,SP,47,M
139178,PMDB,RJ,47,M
131886,PMDB,MG,47,M
139177,PDS,RS,47,M
131885,PMDB,SP,47,M
131884,PDS,RJ,47,M
131883,PMDB,MT,47,M
73443,PDS,SP,47,M
131999,PDS,MT,47,M
132139,PMDB,PA,47,M
132122,PDS,PI,47,M
131520,PDS,PR,47,M
131881,PDT,RJ,47,M
131880,PDS,CE,47,M
131924,PDS,CE,47,M
131879,PDS,AP,47,M
133957,PFL,PI,47,M
133995,PMDB,MA,47,M
133847,PFL,MG,47,M
139171,PMDB,CE,47,M
133907,PDS,CE,47,M
131876,PMDB,PR,47,M
131878,PTB,RJ,47,M
132083,PDS,SE,47,M
132125,PDS,PI,47,M
131877,PTB,SP,47,M
131948,PDS,MG,47,M
131875,PMDB,MG,47,M
131874,PMDB,SC,47,M
131847,PMDB,PB,47,M
131873,PMDB,PE,47,M
133906,PDS,CE,47,M
139166,PMDB,PA,47,M
133916,PMDB,BA,47,M
131871,PMDB,RJ,47,M
132124,PMDB,PI,47,M
74652,PMDB,MG,47,M
131872,PDS,SE,47,M
131870,PDS,MG,47,M
139165,PMDB,MG,47,M
131869,PMDB,AM,47,M
139164,PDT,RJ,47,M
133910,PMDB,SP,47,M
139163,PMDB,SP,47,M
131868,PDS,GO,47,M
133961,PDT,RJ,47,M
132050,PMDB,PA,47,M
139162,PMDB,PR,47,M
74650,PDS,MG,47,M
133846,PDT,RJ,47,M
131867,PDS,MT,47,M
139158,PMDB,PA,47,M
131855,PDS,MA,47,M
131969,PMDB,SE,47,M
131866,PDS,RS,47,M
131865,PMDB,SP,47,M
131998,PDS,RS,47,M
131864,PDS,SE,47,M
131915,PMDB,RN,47,M
66476,PFL,RO,47,M
131863,PDS,PR,47,M
74089,PMDB,AM,47,M
139157,PDS,SC,47,M
131862,PMDB,PR,47,M
74833,PFL,RJ,47,M
139154,PMDB,PA,47,M
131861,PMDB,PE,47,M
133902,PDS,SP,47,M
131860,PMDB,AM,47,M
131859,PDT,RJ,47,M
131858,PMDB,ES,47,M
131851,PDS,MG,47,M
73766,PFL,PR,47,M
131848,PFL,AP,47,M
131854,PDS,BA,47,M
131844,PMDB,CE,47,M
131852,PDS,PR,47,M
131849,PDS,PB,47,M
131850,PFL,RN,47,M
131845,PDS,PE,47,M
131857,PDS,MG,47,M
132113,PMDB,AM,47,M
139147,PMDB,RN,47,M
131853,PDS,PA,47,M
131842,PMDB,PR,47,M
133894,PMDB,MG,47,M
133978,PDS,BA,47,M
139141,PDS,AC,47,M
133852,PDT,RS,47,M
74832,PDS,RJ,47,M
131841,PDT,PR,47,M
74831,PL*,RJ,47,M
131840,PFL,PB,47,M
139138,PMDB,PB,47,M
131838,PMDB,AC,47,M
131839,PFL,MG,47,M
139137,PMDB,RJ,47,M
132123,PMDB,CE,47,M
139135,PDS,AC,47,M
131967,PMDB,PR,47,M
133876,PDT,RS,47,M
73662,PMDB,GO,47,M
1524,PDS,RR,47,M
131837,PDS,SP,47,M
139133,PDS,PR,47,M
131836,PDS,MS,47,M
73427,PMDB,SP,47,M
74440,PDS,AL,47,M
139131,PDS,RJ,47,M
131834,PMDB,SP,47,M
133990,PMDB,SP,47,M
131833,PFL,PE,47,M
74022,PDT,RJ,47,M
131832,PMDB,RN,47,M
1514,PMDB,BA,47,M
74244,PDS,CE,47,M
131831,PFL,MG,47,M
131830,PDS,SE,47,M
131829,PMDB,GO,47,M
131828,PDS,SC,47,M
139125,PMDB,PA,47,M
74328,PDS,PB,47,M
131827,PDS,SP,47,M
131826,PDT,RJ,47,M
1701,ARENA,RJ,46,F
1784,PDS,PA,46,F
1712,PMDB,MG,46,F
139174,PMDB,PE,46,F
131818,PDS,SC,46,M
132108,PDS,BA,46,M
74414,PDS,PB,46,M
131817,PDS,GO,46,M
132105,ARENA,AC,46,M
132102,PDS,RN,46,M
131816,PMDB,RJ,46,M
131815,PDS,ES,46,M
131814,MDB*,MS,46,M
139385,MDB*,SC,46,M
131813,PDS,PR,46,M
131812,PMDB,RS,46,M
132101,PP**,PR,46,M
132100,PDS,AM,46,M
132141,ARENA,MA,46,M
139379,ARENA,RN,46,M
131702,PTB,PR,46,M
139377,PDS,MA,46,M
139376,ARENA,SC,46,M
133855,ARENA,RS,46,M
132096,PDS,MG,46,M
139374,PDS,BA,46,M
133860,PMDB,MS,46,M
131811,PMDB,SP,46,M
133850,PMDB,SP,46,M
131810,PDS,RN,46,M
133903,ARENA,BA,46,M
132093,PDS,MS,46,M
132092,ARENA,AM,46,M
131684,PDS,RS,46,M
132091,PMDB,GO,46,M
133843,PMDB,SP,46,M
131821,ARENA,BA,46,M
74827,PDS,ES,46,M
132090,PDS,PE,46,M
131809,PP**,SE,46,M
131808,PDS,MA,46,M
73989,PDS,RS,46,M
131807,PDS,MG,46,M
133919,PMDB,MG,46,M
131806,PDS,BA,46,M
139366,PDS,GO,46,M
73424,PDS,RJ,46,M
131805,PDS,SP,46,M
74766,PMDB,MG,46,M
132138,MDB*,PE,46,M
133905,MDB*,DF,46,M
132136,PMDB,PR,46,M
131803,PDS,PA,46,M
131911,PDS,RJ,46,M
131752,PMDB,SP,46,M
139362,MDB*,SP,46,M
131994,PDS,SP,46,M
131802,PDS,SC,46,M
131801,PDS,SP,46,M
132079,PMDB,SP,46,M
131962,PDS,BA,46,M
139359,PMDB,MS,46,M
73422,MDB*,RJ,46,M
131800,PP**,RJ,46,M
132077,MDB*,MG,46,M
131846,PMDB,RS,46,M
131799,PMDB,BA,46,M
132075,PMDB,MG,46,M
131798,PDS,RN,46,M
132073,PDS,BA,46,M
131797,PDS,BA,46,M
131796,PDS,PR,46,M
73805,PMDB,PE,46,M
131795,PDS,SP,46,M
74557,ARENA,PE,46,M
131654,PDS,GO,46,M
132071,PP**,MG,46,M
73786,ARENA,PR,46,M
132065,PMDB,BA,46,M
131794,PDS,SE,46,M
132068,PDS,MG,46,M
139344,MDB*,SP,46,M
131792,PDS,AM,46,M
74638,ARENA,BA,46,M
